date_bldg_,time_bldg_,bldg_condi,date_bld_2,time_bld_2,date_bld_3,time_bld_3,bldg_id,bldg_name1,bldg_name2,bldg_sq_fo,bldg_statu,cdb_city_i,comments,date_condi,time_condi,create_use,date_demol,time_demol,date_edit_,time_edit_,edit_sourc,edit_useri,f_add1,footprint_,harris_str,label_hous,no_of_unit,no_stories,non_standa,orig_bldg_,pre_dir1,date_qc_da,time_qc_da,qc_source,qc_userid,shape_area,shape_len,st_name1,st_type1,stories,suf_dir1,t_add1,unit_name,vacancy_st,x_coord,y_coord,year_built,z_coord,xcoord,ycoord
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870645.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1311.0000000000000000000000000000000,AERIALS,,"1311",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372310.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,550.4299999999999499777914024889469,105.6146087300000004916000762023032,PLYMOUTH,CT,0.0000000000000000000000000000000,,1311.0000000000000000000000000000000,G,,1176298.0431121198926120996475219726562,1894409.2385121199768036603927612304688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447858.551702444,4635046.70829717
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,358424.0000000000000000000000000000000,ST PATS SCHOOL,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2002-12-20,08:00:00.000,FIELDWORK,SAS,0.0000000000000000000000000000000,AERIALS98,,"0",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,358424.0000000000000000000000000000000,,,,,,5119.1250000000000000000000000000000,307.6417277659999740535567980259657,,,4.0000000000000000000000000000000,,0.0000000000000000000000000000000,,,1171779.7973939001094549894332885742188,1899534.9579727200325578451156616210938,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446504.948233879,4636628.396901
2007-12-06,08:00:00.000,,2007-12-06,08:00:00.000,,,870221.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00211,,,2007-12-06,08:00:00.000,PARCELS,DT00211,1456.0000000000000000000000000000000,AERIALS,,"1456",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374470.0000000000000000000000000000000,S,2007-12-06,08:00:00.000,,DT00211,844.8300000000000409272615797817707,123.8281455329999971581855788826942,PRAIRIE,AVE,0.0000000000000000000000000000000,,1456.0000000000000000000000000000000,,,1178188.5431121198926120996475219726562,1893388.6385121198836714029312133789062,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448429.697408637,4634726.82942823
2007-12-06,08:00:00.000,,2007-12-06,08:00:00.000,,,870236.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00211,,,2007-12-06,08:00:00.000,PARCELS,DT00211,1448.0000000000000000000000000000000,AERIALS,,"1448",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374283.0000000000000000000000000000000,S,2007-12-06,08:00:00.000,,DT00211,1102.5399999999999636202119290828705,132.5179750629999944067094475030899,PRAIRIE,AVE,0.0000000000000000000000000000000,,1448.0000000000000000000000000000000,,,1178150.2431121200788766145706176757812,1893466.7385121199768036603927612304688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448418.757401951,4634750.91836004
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,347242.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2001-07-01,07:00:00.000,,,,,,,,506.0000000000000000000000000000000,AERIALS98,"01709103031002","506",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,347242.0000000000000000000000000000000,N,,,,,11883.6250000000000000000000000000000,539.0398820870000236027408391237259,DESPLAINES,ST,1.0000000000000000000000000000000,,506.0000000000000000000000000000000,,,1171760.7447694200091063976287841796875,1903862.4487134600058197975158691406250,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446521.066223824,4637944.24843021
2007-11-20,08:00:00.000,SOUND,2007-11-20,08:00:00.000,,,868606.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2005-02-27,08:00:00.000,DT00255,,,2007-11-20,08:00:00.000,PARCELS,DT00255,333.0000000000000000000000000000000,AERIALS,"01710301003000","333",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,351648.0000000000000000000000000000000,N,2007-11-20,08:00:00.000,,DT00255,12917.3999999999996362021192908287048,527.5931272719999469700269401073456,MICHIGAN,AVE,38.0000000000000000000000000000000,,333.0000000000000000000000000000000,,,1177339.6431121199857443571090698242188,1902495.5385121200233697891235351562500,1927.0000000000000000000000000000000,0.0000000000000000000000000000000,448214.232766074,4637505.2448357
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,373029.0000000000000000000000000000000,,,3401.0000000000000000000000000000000,ACTIVE,,,2001-10-01,07:00:00.000,,,,2002-12-20,08:00:00.000,SANBORN_MAP,MML,1334.0000000000000000000000000000000,AERIALS98,"01721213052000","1334",1.0000000000000000000000000000000,0.0000000000000000000000000000000,,373029.0000000000000000000000000000000,S,2003-06-16,07:00:00.000,PARCELS,DS06284,2073.6250000000000000000000000000000,201.0764876460000039060105336830020,PLYMOUTH,CT,2.0000000000000000000000000000000,,1334.0000000000000000000000000000000,,,1176143.0037491898983716964721679687500,1894104.6277258000336587429046630859375,1991.0000000000000000000000000000000,0.0000000000000000000000000000000,447809.353353822,4634953.08527292
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,362476.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,,,,,701.0000000000000000000000000000000,AERIALS98,,"701",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,362476.0000000000000000000000000000000,W,,,,,1165.7500000000000000000000000000000,144.1249725769999940894194878637791,VAN BUREN,ST,0.0000000000000000000000000000000,,701.0000000000000000000000000000000,,,1171912.3291386100463569164276123046875,1898345.4271085299551486968994140625000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446541.149414768,4636266.1276327
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,813988.0000000000000000000000000000000,VIDEO REPLAY,,3200.0000000000000000000000000000000,ACTIVE,,SPLIT POLYGON- CHANGED ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,SDB,118.0000000000000000000000000000000,AERIALS98,"01709239016000","118",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,346846.0000000000000000000000000000000,W,,,,,3393.1250000000000000000000000000000,256.0343151590000161377247422933578,GRAND,AVE,1.0000000000000000000000000000000,,118.0000000000000000000000000000000,,,1175201.2926185000687837600708007812500,1903962.6585899998899549245834350585938,1967.0000000000000000000000000000000,0.0000000000000000000000000000000,447569.704173935,4637960.5595561
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,353183.0000000000000000000000000000000,PAGE BROTHERS BLDG,DEPT. CULTURAL AFFAIRS,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-08-17,07:00:00.000,PARCELS,DS06182,177.0000000000000000000000000000000,AERIALS,,"177",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,353183.0000000000000000000000000000000,N,,,,,8415.2500000000000000000000000000000,373.6236310329999810164736118167639,STATE,ST,0.0000000000000000000000000000000,,191.0000000000000000000000000000000,,,1176424.2728037899360060691833496093750,1901661.7357504800893366336822509765625,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447931.404127412,4637253.31421964
2007-08-09,07:00:00.000,SOUND,2007-08-09,07:00:00.000,,,859041.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2007-08-09,07:00:00.000,DS06182,,,2007-08-09,07:00:00.000,PARCELS,DS06182,0.0000000000000000000000000000000,AERIALS,,,0.0000000000000000000000000000000,0.0000000000000000000000000000000,,859041.0000000000000000000000000000000,,2007-08-09,07:00:00.000,,DS06182,18013.4350000000013096723705530166626,947.5935144999999693027348257601261,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,,1174374.5431121198926120996475219726562,1893301.3385121200699359178543090820312,2006.0000000000000000000000000000000,0.0000000000000000000000000000000,447273.14406296,4634738.96609974
2002-12-20,08:00:00.000,NEEDS MINOR REPAIR,2002-12-20,08:00:00.000,,,814125.0000000000000000000000000000000,,,10500.0000000000000000000000000000000,ACTIVE,,SPLIT- GAVE HUBBARD ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,KSR,5.0000000000000000000000000000000,AERIALS98,"01709262008000","5",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,350100.0000000000000000000000000000000,W,,,,,3898.0000000000000000000000000000000,278.1157489349999991645745467394590,HUBBARD,ST,3.0000000000000000000000000000000,,7.0000000000000000000000000000000,,,1176203.9746281600091606378555297851562,1903235.7758739499840885400772094726562,1911.0000000000000000000000000000000,0.0000000000000000000000000000000,447871.749987233,4637734.24211082
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,362605.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-02-14,08:00:00.000,,DS01228,400.0000000000000000000000000000000,AERIALS98,,"400",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,362605.0000000000000000000000000000000,S,,,,,20203.1250000000000000000000000000000,931.6811246099999834768823347985744,CLINTON,ST,8.0000000000000000000000000000000,,430.0000000000000000000000000000000,,,1172680.2920513199642300605773925781250,1898280.3931579000782221555709838867188,1999.0000000000000000000000000000000,0.0000000000000000000000000000000,446778.006746108,4636225.86189199
2002-12-20,08:00:00.000,,2002-12-20,08:00:00.000,,,814604.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,EMPTY,,,,,,2007-09-10,07:00:00.000,FIELDWORK,DS06183,26.0000000000000000000000000000000,AERIALS98,,"26",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,356814.0000000000000000000000000000000,S,,,,,6044.1250000000000000000000000000000,351.0880494560000215642503462731838,STATE,ST,8.0000000000000000000000000000000,,28.0000000000000000000000000000000,,,1176280.9536392299924045801162719726562,1900120.5937751999590545892715454101562,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447881.11135226,4636785.16594273
2007-12-11,08:00:00.000,,2007-12-11,08:00:00.000,,,870978.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-11,08:00:00.000,PARCELS,DS06183,1446.0000000000000000000000000000000,AERIALS,,"1446",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374566.0000000000000000000000000000000,S,2007-12-11,08:00:00.000,,DS06183,551.9400000000000545696821063756943,104.0448193299999957162071950733662,STATE,ST,0.0000000000000000000000000000000,,1446.0000000000000000000000000000000,,,1176481.5431121101137250661849975585938,1893331.9385121199302375316619873046875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447909.24936341,4634717.64100079
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870772.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1422.0000000000000000000000000000000,AERIALS,,"1422",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,373896.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,689.3150000000000545696821063756943,111.1231326569999993125748005695641,STATE,ST,0.0000000000000000000000000000000,,1422.0000000000000000000000000000000,,,1176473.4431121200323104858398437500000,1893570.2385121199768036603927612304688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447908.03415658,4634790.29231087
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,353456.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,CTA STRUCTURES,,,,,,,,,,0.0000000000000000000000000000000,AERIALS98,,"0",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,353456.0000000000000000000000000000000,,,,,,234.5000000000000000000000000000000,70.0662037024000028395676054060459,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,,1174719.0829905699938535690307617187500,1901597.9271085199434310197830200195312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447411.614312062,4637243.7088109
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870811.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1407.0000000000000000000000000000000,AERIALS,,"1407",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,373904.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,766.9800000000000181898940354585648,116.2486567549999989523712429217994,CLARK,ST,0.0000000000000000000000000000000,,1407.0000000000000000000000000000000,,,1175813.7431121200788766145706176757812,1893723.6385121198836714029312133789062,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447707.829048685,4634840.12993128
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870943.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1444.0000000000000000000000000000000,AERIALS,,"1444",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,870929.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,956.2050000000000409272615797817707,124.3579588030000024900800781324506,FEDERAL,ST,0.0000000000000000000000000000000,,1444.0000000000000000000000000000000,A,,1175930.3431121199391782283782958984375,1893339.4385121199302375316619873046875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447741.425969521,4634722.5072043
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,374786.0000000000000000000000000000000,,,9000.0000000000000000000000000000000,ACTIVE,,,2002-10-01,07:00:00.000,,,,2005-03-03,08:00:00.000,PARCELS,DS01228,547.0000000000000000000000000000000,AERIALS98,"01721127020000","547",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374786.0000000000000000000000000000000,W,,,,,9639.5000000000000000000000000000000,393.2862055130000271674362011253834,14TH,PL,1.0000000000000000000000000000000,,547.0000000000000000000000000000000,,,1172893.9205642200540751218795776367188,1893149.5289603699930012226104736328125,1967.0000000000000000000000000000000,0.0000000000000000000000000000000,446815.628530798,4634677.23652888
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,354568.0000000000000000000000000000000,GENERAL GROWTH,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2002-12-20,08:00:00.000,FIELDWORK,SAS,100.0000000000000000000000000000000,AERIALS98,,"100",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,354568.0000000000000000000000000000000,N,,,,,39652.0000000000000000000000000000000,950.5670052420000502024777233600616,WACKER,DR,4.0000000000000000000000000000000,,110.0000000000000000000000000000000,,,1173753.6197635501157492399215698242188,1901036.1400714800693094730377197265625,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447114.753610439,4637066.5091885
1998-04-01,08:00:00.000,NEEDS MINOR REPAIR,1998-04-01,08:00:00.000,,,354573.0000000000000000000000000000000,,,3400.0000000000000000000000000000000,ACTIVE,,,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,LGP,619.0000000000000000000000000000000,AERIALS98,"01709331026000","619",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,354573.0000000000000000000000000000000,W,2003-06-16,07:00:00.000,PARCELS,DS06284,1946.3750000000000000000000000000000,202.6066887830000098347227321937680,RANDOLPH,ST,2.0000000000000000000000000000000,,619.0000000000000000000000000000000,,,1172082.8818332098890095949172973632812,1901158.0135282799601554870605468750000,1917.0000000000000000000000000000000,0.0000000000000000000000000000000,446606.428816882,4637121.19131115
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870821.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1402.0000000000000000000000000000000,AERIALS,,"1402",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,870816.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,981.7000000000000454747350886464119,126.9676251059999998460625647567213,FEDERAL,ST,0.0000000000000000000000000000000,,1402.0000000000000000000000000000000,,,1175948.1431121199857443571090698242188,1893772.3385121200699359178543090820312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447749.114442008,4634854.33429895
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,350524.0000000000000000000000000000000,CTA STRUCTURE,,0.0000000000000000000000000000000,ACTIVE,,CTA STRUCTURE,,,,,,,,,,0.0000000000000000000000000000000,AERIALS98,,"0",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,350524.0000000000000000000000000000000,,,,,,69.5000000000000000000000000000000,33.5436751730999986875758622772992,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,,1174683.6072400698903948068618774414062,1903114.8777258100453764200210571289062,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447407.995080745,4637706.29437149
